CODIGO OFICINA;DENOMINACION OFICINA;CODIGO CECO;CODIGO OFICINA DIRECTA;CODIGO OFICINA DELEGADA;CODIGO DT;DENOMINACION DT;CODIGO DGT;DENOMINACION DGT;CODIGO SUBCENTRAL;DENOMINACION SUBCENTRAL;CLAVE DE PRODUCCION;CODIGO TIPO OFICINA;DENOMINACION TIPO DE OFICINA;CODIGO TIPO VIA;DENOMINACION TIPO VIA;DENOMINACION VIA;NUMERO VIA;COMPLEMENTO DENOMINACION VIA;CODIGO POSTAL;CODIGO PROVINCIA;DENOMINACION PROVINCIA;CODIGO LOCALIDAD;DENOMINACION LOCALIDAD;TELEFONOS OFICINA1;TELEFONOS OFICINA2;TELEFONOS OFICINA3;FAX OFICINA;EMAIL OFICINA;HORARIO_NORMAL_W;HORARIO_NORMAL_V;IND_HORARIO_NORMAL_S;HORARIO_NORMAL_S;HORARIO_VERANO_W;HORARIO_VERANO_V;IND_HORARIO_VERANO_S;HORARIO_VERANO_S;PERIODO_VERANO_S_N;PERIODO_INICIO_VERANO;PERIODO_FIN_VERANO;HORARIO_OBSERVACIONES;HORARIO_OBSERVACIONES_VERANO;CODIGO DEL RESPONSABLE;NOMBRE DEL RESPONSABLE;NUUMA RESPONSABLE;PERFIL RESPONSABLE;EMAIL RESPONSABLE;CODIGO DEL RESPONSABLE2;NOMBRE DEL RESPONSABLE2;NUUMA RESPONSABLE2;PERFIL RESPONSABLE2;EMAIL RESPONSABLE2;NOMBRE_MIEMBRO1;NUUMA_MIEMBRO1;PERFIL_MIEMBRO1;EMAIL_MIEMBRO1;NOMBRE_MIEMBRO2;NUUMA_MIEMBRO2;PERFIL_MIEMBRO2;EMAIL_MIEMBRO2;NOMBRE_MIEMBRO3;NUUMA_MIEMBRO3;PERFIL_MIEMBRO3;EMAIL_MIEMBRO3;NOMBRE_MIEMBRO4;NUUMA_MIEMBRO4;PERFIL_MIEMBRO4;EMAIL_MIEMBRO4;NOMBRE_MIEMBRO5;NUUMA_MIEMBRO5;PERFIL_MIEMBRO5;EMAIL_MIEMBRO5
L4893;BARCO DE AVILA;0557;0515;0557;40;CASTILLA-SURESTE;07;CENTRO;40;CASTILLA-SURESTE;5256784;OFICINAS TRADICIONALES;DELEGADA;AVD;AVENIDA;FRANCISCO MATEOS RODRIGUEZ;8;;05600;05;AVILA;05600;BARCO DE AVILA;920345127;;629886253;920340793;magust2@mapfre.com;09:00 14:00 17:00 19:00;09:00 14:00 17:00 19:00;; ;08:00 15:00  ;08:00 15:00  ;; ;S;01-JUL-2016;31-AGO-2016;;;294726;MARTA AGUSTIN ANDALUZ;MAGUST2;Responsable;PESANCH@MAPFRE.COM;;;;Responsable2;;;;;;;;;;;;;;;;;;;;;
L4894;CEBREROS;0554;0515;0554;40;CASTILLA-SURESTE;07;CENTRO;40;CASTILLA-SURESTE;5230789;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;CASTILLEJOS;4;;05260;05;AVILA;05260;CEBREROS;918630592;;665922380;918630196;juliosa@mapfre.com;10:00 14:00  ;10:00 14:00  ;; ;10:00 14:00  ;10:00 14:00  ;; ;N;;;;;13688;JULIO CESAR SANTAMARIA HUERTA;JULIOSA;Responsable;JULIOSA@mapfre.com;;;;Responsable2;;MARIA DIAZ DE LA FUENTE;DIAZFUE;NO TITULAR;diazfue@mapfre.com;;;;;;;;;;;;;;;;
L4896;FONTIVEROS;0505;0515;0505;40;CASTILLA-SURESTE;07;CENTRO;40;CASTILLA-SURESTE;5230798;OFICINAS TRADICIONALES;DELEGADA;;;Plaza Marcelino Pérez, 17;;;05310;05;AVILA;05310;FONTIVEROS;920245166;;607247264;;ipintor@mapfre.com;09:30 14:00 16:30 19:00;09:30 14:00 16:30 19:00;S;10:30 13:00;09:30 14:00 17:00 19:00;09:30 14:00 17:00 19:00;S;10:30 13:00;N;;;;;10107;ISABEL PINTOR GONZALEZ;IPINTOR;Responsable;ipintor@mapfre.com;;;;Responsable2;;;;;;;;;;;;;;;;;;;;;
L4898;AVILA - AVD. PORTUGAL;0500;0515;0500;40;CASTILLA-SURESTE;07;CENTRO;40;CASTILLA-SURESTE;5230050;OFICINAS TRADICIONALES;DELEGADA;;;Avd. Portugal, 45;;;05001;05;AVILA;05001;AVILA;920254332;920254339;669748070;920257518;tdgarci@mapfre.com;09:00 14:00 16:00 20:00;09:00 14:00 16:00 20:00;N; ;08:00 15:00  ;08:00 15:00  ;N; ;N;;;;;21131;TERESA DELIA GARCIA LOPEZ;TDGARCI;Responsable;TDGARCI@MAPFRE.COM;;;;Responsable2;;ANA BELEN HERRERO GARCIA;ABHERR1;NO TITULAR;abherr1@mapfre.com;ANA ROSA GARCIA TAPIA;GTANARO;NO TITULAR;GTANARO@mapfre.com;JULIA NUÑEZ MANGAS;NJULIA1;NO TITULAR;NJULIA1@mapfre.com;MARIA LUISA BERROCAL ENRIQUEZ;BERROML;NO TITULAR;berroml@mapfre.com;;;;
L4898;AVILA - AVD. PORTUGAL;0500;0515;0500;40;CASTILLA-SURESTE;07;CENTRO;40;CASTILLA-SURESTE;5230050;OFICINAS TRADICIONALES;DELEGADA;;;Avd. Portugal, 45;;;05001;05;AVILA;05001;AVILA;920254332;920254339;669748070;920257518;tdgarci@mapfre.com;09:00 14:00 16:00 20:00;09:00 14:00 16:00 20:00;N; ;08:00 15:00  ;08:00 15:00  ;N; ;N;;;;;23107;ELTER 2011, S.L.  ;;Responsable;;;;;Responsable2;;ANA BELEN HERRERO GARCIA;ABHERR1;NO TITULAR;abherr1@mapfre.com;ANA ROSA GARCIA TAPIA;GTANARO;NO TITULAR;GTANARO@mapfre.com;JULIA NUÑEZ MANGAS;NJULIA1;NO TITULAR;NJULIA1@mapfre.com;MARIA LUISA BERROCAL ENRIQUEZ;BERROML;NO TITULAR;berroml@mapfre.com;;;;
L4899;SAN MARTIN DE VALDEIGLESIAS;0512;1141;0512;62;MADRID-OESTE;01;MADRID;62;MADRID-OESTE;5260668;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;RAMON Y CAJAL;20;;28680;28;MADRID;28680;SAN MARTIN DE VALDEIGLESIAS;918613001;;;918610215;ALEXASE@mapfre.com;10:00 14:00 16:00 19:00;10:00 14:00 16:00 19:00;; ;09:00 15:00  ;09:00 15:00  ;; ;S;15-JUN-2016;15-SEP-2016;;;59185;ALEXANDER SERRANO PAREDES;ALEXASE;Responsable;ALEXASE@mapfre.com;;;;Responsable2;;ERIKA ALVAREZ GALLEGO;RIKAALV;NO TITULAR;rikaalv@mapfre.com;ISABEL JIMENEZ VELASCO;JVISABE;NO TITULAR;jvisabe@mapfre.com;;;;;;;;;;;;
L4900;SOTILLO DE LA ADRADA;0513;0515;0513;40;CASTILLA-SURESTE;07;CENTRO;40;CASTILLA-SURESTE;5230808;OFICINAS TRADICIONALES;DELEGADA;;;La Ermita, 47;;;05420;05;AVILA;05420;SOTILLO DE LA ADRADA;918660427;918660772;610463304;918661214;migarci@mapfre.com;09:30 14:00 17:00 20:00;09:30 14:00 17:00 20:00;S;10:30 12:30;   ;   ;; ;N;;;;;17680;MIGUEL ANGEL GARCIA GARCIA;MIGARCI;Responsable;migarci@mapfre.com;;;;Responsable2;;PATRICIA CUERVA MAYOR;PCUERVA;NO TITULAR;pcuerva@mapfre.com;LAURA MAQUEDA GOMEZ;LMAQUED;NO TITULAR;lmaqued@mapfre.com;ALEXANDRA MARTIN HERNANDEZ;MARTALE;NO TITULAR;martale@mapfre.com;;;;;;;;
L4902;BADAJOZ - VALDEPASILLAS;0623;0612;0623;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5262886;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;TOMAS ROMERO CASTILLA;3;;06011;06;BADAJOZ;06011;BADAJOZ;924221859;;692366739;924221859;GERGOME@mapfre.com;08:00 14:00 17:00 20:00;08:00 14:00 17:00 20:00;; ;08:00 14:00 18:00 21:00;08:00 14:00 18:00 21:00;; ;N;;;;;243071;LUIS MANUEL JAEN JIMENEZ;JAENLUI;Responsable;JAENLUI@mapfre.com;;;;Responsable2;;JOSE ALBERTO DIAZ CORTES;DCJOSEA;NO TITULAR;dcjosea@mapfre.com;;;;;;;;;;;;;;;;
L4902;BADAJOZ - VALDEPASILLAS;0623;0612;0623;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5262886;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;TOMAS ROMERO CASTILLA;3;;06011;06;BADAJOZ;06011;BADAJOZ;924221859;;692366739;924221859;GERGOME@mapfre.com;08:00 14:00 17:00 20:00;08:00 14:00 17:00 20:00;; ;08:00 14:00 18:00 21:00;08:00 14:00 18:00 21:00;; ;N;;;;;312341;AGENCIA DE SEGUROS SINIESTRO CERO, SL  ;;Responsable;;;;;Responsable2;;JOSE ALBERTO DIAZ CORTES;DCJOSEA;NO TITULAR;dcjosea@mapfre.com;;;;;;;;;;;;;;;;
L4904;AZUAGA;0645;1961;0645;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5230009;OFICINAS TRADICIONALES;DELEGADA;;;Muñoz Crespo, 14;;;06920;06;BADAJOZ;06920;AZUAGA;924891181;;615176197;924892198;DURANRJ@mapfre.com;09:00 14:00 17:30 20:00;09:00 14:00 17:30 20:00;; ;08:00 15:00  ;08:00 15:00  ;; ;S;15-JUN-2015;15-SEP-2015;;;57223;HIJOS DE DURAN RAMIREZ, S.L.   ;;Responsable;;;;;Responsable2;;ROCIO MORENO DIAZ;MDROCIO;NO TITULAR;mdrocio@mapfre.com;GRACIA HERNANDEZ MORENO;GRACIAH;NO TITULAR;GRACIAH@mapfre.com;;;;;;;;;;;;
L4904;AZUAGA;0645;1961;0645;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5230009;OFICINAS TRADICIONALES;DELEGADA;;;Muñoz Crespo, 14;;;06920;06;BADAJOZ;06920;AZUAGA;924891181;;615176197;924892198;DURANRJ@mapfre.com;09:00 14:00 17:30 20:00;09:00 14:00 17:30 20:00;; ;08:00 15:00  ;08:00 15:00  ;; ;S;15-JUN-2015;15-SEP-2015;;;67215;JUAN JESUS DURAN RAMIREZ;DURANRJ;Responsable;DURANRJ@mapfre.com;;;;Responsable2;;ROCIO MORENO DIAZ;MDROCIO;NO TITULAR;mdrocio@mapfre.com;GRACIA HERNANDEZ MORENO;GRACIAH;NO TITULAR;GRACIAH@mapfre.com;;;;;;;;;;;;
L4906;CASTUERA - MARTIRES;0625;0639;0625;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5272742;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;MARTIRES;1;;06420;06;BADAJOZ;06420;CASTUERA;924772268;;666629070;924772268;frcaban@mapfre.com;09:00 14:00 17:00 20:00;09:00 14:00 17:00 20:00;; ;09:00 14:00 17:30 20:30;09:00 14:00 17:30 20:30;; ;S;15-JUN-2018;15-SEP-2018;;;44001;FRANCISCO CABANILLAS RODRIGUEZ;FRCABAN;Responsable;frcaban@mapfre.com;;;;Responsable2;;FRANCISCO VAZQUEZ TENA;VTFRANC;NO TITULAR;vtfranc@mapfre.com;ANA ISABEL TENA CABALLERO;TCANAIS;NO TITULAR;tcanais@mapfre.com;;;;;;;;;;;;
L4906;CASTUERA - MARTIRES;0625;0639;0625;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5272742;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;MARTIRES;1;;06420;06;BADAJOZ;06420;CASTUERA;924772268;;666629070;924772268;frcaban@mapfre.com;09:00 14:00 17:00 20:00;09:00 14:00 17:00 20:00;; ;09:00 14:00 17:30 20:30;09:00 14:00 17:30 20:30;; ;S;15-JUN-2018;15-SEP-2018;;;344674;CABANILLAS ROMERO SEGUROS E INVERSIONES  SLU ;;Responsable;;;;;Responsable2;;FRANCISCO VAZQUEZ TENA;VTFRANC;NO TITULAR;vtfranc@mapfre.com;ANA ISABEL TENA CABALLERO;TCANAIS;NO TITULAR;tcanais@mapfre.com;;;;;;;;;;;;
L4907;FUENTE DE CANTOS;0649;1961;0649;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5231892;OFICINAS TRADICIONALES;DELEGADA;;;Paseo Extremadura, 14;;;06240;06;BADAJOZ;06240;FUENTE DE CANTOS;924580271;;680423947;924580237;iglesj@mapfre.com;09:00 14:00 17:00 21:00;09:00 14:00 17:00 21:00;N; ;   ;   ;N; ;N;;;;;11194;JOSE IGLESIAS TORO;IGLESJ;Responsable;iglesj@mapfre.com;;;;Responsable2;;;;;;;;;;;;;;;;;;;;;
L4909;HERRERA DEL DUQUE;0638;0639;0638;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5279894;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;FERIA;55;;06670;06;BADAJOZ;06670;HERRERA DEL DUQUE;924650050;;;924642007;ssjose3@mapfre.com;09:00 14:00 17:00 20:00;09:00 14:00 17:00 20:00;S;10:00 13:00;09:00 14:00 18:00 21:00;09:00 14:00 18:00 21:00;; ;S;15-JUN-2019;15-SEP-2019;;;313380;JOSE MARIA SIERRA SANTOS;SSJOSE3;Responsable;ssjose3@mapfre.com;;;;Responsable2;;SANDRA FERNANDEZ CASCO;FCSANDR;NO TITULAR;fcsandr@mapfre.com;;;;;;;;;;;;;;;;
L4910;JEREZ DE LOS CABALLEROS;0615;1961;0615;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5276511;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;EL CAMPO;5;;06380;06;BADAJOZ;06380;JEREZ DE LOS CABALLEROS;924751903;;625830530;924750162;angerom@mapfre.com;09:00 14:00 17:00 19:30;09:00 14:00 17:00 19:30;; ;09:00 14:00 17:30 20:00;09:00 14:00 17:30 20:00;; ;S;15-JUN-2019;15-SEP-2019;;;62682;ANGEL MARIA ROMERO GORDO;ANGEROM;Responsable;ANGEROM@mapfre.com;;;;Responsable2;;RUTH DE LA CRUZ HERNANDEZ;RUTHCRU;NO TITULAR;ruthcru@mapfre.com;MARIA VICTORIA GOMEZ DOMINGUEZ;MVGOME3;NO TITULAR;mvgome3@mapfre.com;;;;;;;;;;;;
L4910;JEREZ DE LOS CABALLEROS;0615;1961;0615;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5276511;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;EL CAMPO;5;;06380;06;BADAJOZ;06380;JEREZ DE LOS CABALLEROS;924751903;;625830530;924750162;angerom@mapfre.com;09:00 14:00 17:00 19:30;09:00 14:00 17:00 19:30;; ;09:00 14:00 17:30 20:00;09:00 14:00 17:30 20:00;; ;S;15-JUN-2019;15-SEP-2019;;;348184;ANGEL ROMERO GORDO SL  ;;Responsable;;;;;Responsable2;;RUTH DE LA CRUZ HERNANDEZ;RUTHCRU;NO TITULAR;ruthcru@mapfre.com;MARIA VICTORIA GOMEZ DOMINGUEZ;MVGOME3;NO TITULAR;mvgome3@mapfre.com;;;;;;;;;;;;
L4911;LLERENA;0652;1961;0652;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5235171;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;PUERTA AURORA;5;;06900;06;BADAJOZ;06900;LLERENA;924872351;;;924872132;jagenjo@mapfre.com;09:00 14:00 17:00 20:30;09:00 14:00 17:00 20:30;; ;09:00 14:00 18:00 20:30;09:00 14:00 18:00 20:30;; ;S;15-JUN-2015;15-SEP-2015;;;11437;JOSE ANTONIO AGENJO CASTA/O;JAGENJO;Responsable;jagenjo@mapfre.com;;;;Responsable2;;RAFAEL AGENJO PACHECO;AGENJOP;NO TITULAR;agenjop@mapfre.com;PILAR JESSICA ORTIZ NISA;PILORTI;NO TITULAR;LOMORA@MAPFRE.COM;GABRIEL FRANCISCO NAVARRO MIMBRERO;GFNAVAR;NO TITULAR;gfnavar@mapfre.com;;;;;;;;
L4911;LLERENA;0652;1961;0652;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5235171;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;PUERTA AURORA;5;;06900;06;BADAJOZ;06900;LLERENA;924872351;;;924872132;jagenjo@mapfre.com;09:00 14:00 17:00 20:30;09:00 14:00 17:00 20:30;; ;09:00 14:00 18:00 20:30;09:00 14:00 18:00 20:30;; ;S;15-JUN-2015;15-SEP-2015;;;241037;AGENCIA SEGUROS AGENJO AGILAR, S.L.  ;;Responsable;;;;;Responsable2;;RAFAEL AGENJO PACHECO;AGENJOP;NO TITULAR;agenjop@mapfre.com;PILAR JESSICA ORTIZ NISA;PILORTI;NO TITULAR;LOMORA@MAPFRE.COM;GABRIEL FRANCISCO NAVARRO MIMBRERO;GFNAVAR;NO TITULAR;gfnavar@mapfre.com;;;;;;;;
L4912;MONTIJO;0602;0612;0602;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5230110;OFICINAS TRADICIONALES;DELEGADA;;;Huerta de los Frailes, 17;;;06480;06;BADAJOZ;06480;MONTIJO;924452176;;600515806;924456934;mgallan@mapfre.com;09:30 14:00 17:00 20:00;09:30 14:00 17:00 20:00;; ;09:30 14:00 17:30 20:30;09:30 14:00 17:30 20:30;; ;N;;;;;24263;MANUEL GALLANA AGENCIA SEGUROS, S.L.   ;;Responsable;;;;;Responsable2;;NEREA ALVARADO CASCO;ACNEREA;NO TITULAR;acnerea@mapfre.com;MARIA CRUZ GRAGERA GARCIA;MCGRAGE;NO TITULAR;mcgrage@mapfre.com;MARIO JESUS GOMEZ AVILA;MARIOJG;NO TITULAR;MARIOJG@mapfre.com;LAURA MARIA MARTIN GUISADO;MARTLM;NO TITULAR;martlm@mapfre.com;CELESTINO ALPISTE MEJIAS;ALPIC;NO TITULAR;alpic@mapfre.com
L4912;MONTIJO;0602;0612;0602;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5230110;OFICINAS TRADICIONALES;DELEGADA;;;Huerta de los Frailes, 17;;;06480;06;BADAJOZ;06480;MONTIJO;924452176;;600515806;924456934;mgallan@mapfre.com;09:30 14:00 17:00 20:00;09:30 14:00 17:00 20:00;; ;09:30 14:00 17:30 20:30;09:30 14:00 17:30 20:30;; ;N;;;;;68863;EUSEBIO GALLANA ALVAREZ;EGALLAN;Responsable;EGALLAN@MAPFRE.COM;;;;Responsable2;;NEREA ALVARADO CASCO;ACNEREA;NO TITULAR;acnerea@mapfre.com;MARIA CRUZ GRAGERA GARCIA;MCGRAGE;NO TITULAR;mcgrage@mapfre.com;MARIO JESUS GOMEZ AVILA;MARIOJG;NO TITULAR;MARIOJG@mapfre.com;LAURA MARIA MARTIN GUISADO;MARTLM;NO TITULAR;martlm@mapfre.com;CELESTINO ALPISTE MEJIAS;ALPIC;NO TITULAR;alpic@mapfre.com
L4913;NAVALVILLAR DE PELA;0640;0639;0640;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5230068;OFICINAS TRADICIONALES;DELEGADA;;;Avd. Constitución, 48;;;06760;06;BADAJOZ;06760;NAVALVILLAR DE PELA;924860632;;659427792;924860848;fcanada@mapfre.com;09:00 14:00 17:00 20:00;09:00 14:00 17:00 20:00;N; ;08:00 15:00  ;08:00 15:00  ;N; ;N;;;;;22671;CAÑADA SANCHEZ, S.L.  ;;Responsable;;;;;Responsable2;;ALVARO RODRIGUEZ GARRAIN;RGALVA3;NO TITULAR;rgalva3@mapfre.com;SANDRA GOMEZ RODRIGUEZ;GRSAND2;NO TITULAR;grsand2@mapfre.com;MARIA ANGELES FRANCO BAVIANO;FRANCOB;NO TITULAR;francob@mapfre.com;JOSE ANTONIO SERRANO PARRALEJO;JOSEASE;NO TITULAR;JOSEASE@mapfre.com;;;;
L4913;NAVALVILLAR DE PELA;0640;0639;0640;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5230068;OFICINAS TRADICIONALES;DELEGADA;;;Avd. Constitución, 48;;;06760;06;BADAJOZ;06760;NAVALVILLAR DE PELA;924860632;;659427792;924860848;fcanada@mapfre.com;09:00 14:00 17:00 20:00;09:00 14:00 17:00 20:00;N; ;08:00 15:00  ;08:00 15:00  ;N; ;N;;;;;43356;FRANCISCO M CAÑADA SANCHEZ;FCANADA;Responsable;fcanada@mapfre.com;;;;Responsable2;;ALVARO RODRIGUEZ GARRAIN;RGALVA3;NO TITULAR;rgalva3@mapfre.com;SANDRA GOMEZ RODRIGUEZ;GRSAND2;NO TITULAR;grsand2@mapfre.com;MARIA ANGELES FRANCO BAVIANO;FRANCOB;NO TITULAR;francob@mapfre.com;JOSE ANTONIO SERRANO PARRALEJO;JOSEASE;NO TITULAR;JOSEASE@mapfre.com;;;;
L4914;OLIVENZA;0603;0612;0603;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5253103;OFICINAS TRADICIONALES;DELEGADA;;;PASEO FILARMONICA;12;;06100;06;BADAJOZ;06100;OLIVENZA;924490890;;653772998;924492844;mcondin@mapfre.com;09:00 14:00 16:30 20:00;09:00 14:00 16:30 20:00;S;10:00 13:00;08:00 15:00  ;08:00 15:00  ;; ;S;15-JUN-2018;15-SEP-2018;;;95883;JERUSALEN ALONSO NUÑEZ;JERUSAL;Responsable;jerusal@mapfre.com;;;;Responsable2;;ADRIAN JOSE VILLALBA GILES;VGADRIA;NO TITULAR;vgadria@mapfre.com;JUAN JOSE RODRIGUEZ PACHECO;JROD24;NO TITULAR;JROD24@MAPFRE.COM;;;;;;;;;;;;
L4914;OLIVENZA;0603;0612;0603;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5253103;OFICINAS TRADICIONALES;DELEGADA;;;PASEO FILARMONICA;12;;06100;06;BADAJOZ;06100;OLIVENZA;924490890;;653772998;924492844;mcondin@mapfre.com;09:00 14:00 16:30 20:00;09:00 14:00 16:30 20:00;S;10:00 13:00;08:00 15:00  ;08:00 15:00  ;; ;S;15-JUN-2018;15-SEP-2018;;;280607;ALONSO & CONDIÑO, SL  ;;Responsable;jerusal@mapfre.com;;;;Responsable2;;ADRIAN JOSE VILLALBA GILES;VGADRIA;NO TITULAR;vgadria@mapfre.com;JUAN JOSE RODRIGUEZ PACHECO;JROD24;NO TITULAR;JROD24@MAPFRE.COM;;;;;;;;;;;;
L4915;ORELLANA LA VIEJA;0641;0639;0641;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5259020;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;REAL;35;;06740;06;BADAJOZ;06740;ORELLANA LA VIEJA;924866253;;650457150;924866253;FMARIAD@MAPFRE.COM;09:00 14:00 16:00 19:30;09:00 14:00 16:00 19:30;; ;09:00 14:00 17:00 20:00;09:00 14:00 17:00 20:00;; ;S;15-JUN-2016;15-SEP-2016;;;42750;MARIA DEL MAR FERNANDEZ ARNAU;FMARIAD;Responsable;fmariad@mapfre.com;;;;Responsable2;;LIDIA CABRERA ROSA;CRLIDIA;NO TITULAR;crlidia@mapfre.com;;;;;;;;;;;;;;;;
L4917;SANTA AMALIA;0632;0618;0632;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5231711;OFICINAS TRADICIONALES;DELEGADA;;;REINA;10;;06410;06;BADAJOZ;06410;SANTA AMALIA;924830670;;666400747;;mgonz80@mapfre.com;09:00 14:00 16:00 19:00;09:00 14:00 16:00 19:00;S;10:00 14:00;09:00 14:00 17:30 20:30;09:00 14:00 17:30 20:30;S;10:00 14:00;N;;;;;52851;MANUEL JESUS GONZALEZ RUIZ;MGONZ80;Responsable;mgonz80@mapfre.com;;;;Responsable2;;MANUEL JESUS GONZALEZ SALCEDO;GSMANU5;NO TITULAR;gsmanu5@mapfre.com;LAURA ESCOBAR LOZANO;LAURAES;NO TITULAR;LAURAES@mapfre.com;GEMMA MARIA SALCEDO MORCILLO;GMSALCE;NO TITULAR;gmsalce@mapfre.com;;;;;;;;
L4918;SANTOS DE MAIMONA, LOS;0653;1961;0653;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5234250;OFICINAS TRADICIONALES;DELEGADA;AVD;AVENIDA;CONSTITUCION;19;;06230;06;BADAJOZ;06230;SANTOS DE MAIMONA, LOS;924544604;;653990835;924572227;dadame@mapfre.com;09:00 14:00 17:00 20:00;09:00 14:00 17:00 20:00;; ;09:00 14:00 17:00 20:30;09:00 14:00 17:00 20:30;; ;S;15-JUN-2018;15-SEP-2018;;;212681;DAVID ADAME NAVIA;DADAME;Responsable;DADAME@mapfre.com;;;;Responsable2;;EVA MARIA RODRIGUEZ GALVAN;RGEVAMA;NO TITULAR;rgevama@mapfre.com;;;;;;;;;;;;;;;;
L4919;TALAVERA LA REAL;0608;0612;0608;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5266536;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;REAL;5;;06140;06;BADAJOZ;06140;TALAVERA LA REAL;924441201;;;924441511;MMORO@MAPFRE.COM;09:00 14:00 16:00 19:00;09:00 14:00 16:00 19:00;; ;09:00 14:00 17:00 20:00;09:00 14:00 17:00 20:00;; ;S;15-JUN-2018;15-SEP-2018;;;67452;MARIA PAZ MORENO AMADOR;MMOR0;Responsable;MMOR0@MAPFRE.COM;;;;Responsable2;;LYDIA PACIENICA CABAÑAS;PACIENI;NO TITULAR;pacieni@mapfre.com;JOSE ANTONIO DOMINGUEZ CORTES;JDOM10;NO TITULAR;JDOM10@mapfre.com;;;;;;;;;;;;
L4921;VALVERDE DE LEGANES;0610;0612;0610;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5270428;OFICINAS TRADICIONALES;DELEGADA;AVD;AVENIDA;BADAJOZ;4;;06130;06;BADAJOZ;06130;VALVERDE DE LEGANES;924478617;;;;JUANRA3@mapfre.com;09:00 14:00 17:00 20:00;09:00 14:00 17:00 20:00;; ;09:00 14:00 17:30 20:30;09:00 14:00 17:30 20:30;; ;S;16-JUN-2018;15-SEP-2018;;;290274;JUAN RAMON GARCIA GONZALEZ;JUANRA3;Responsable;JUANRA3@mapfre.com;;;;Responsable2;;;;;;;;;;;;;;;;;;;;;
L4922;FREGENAL DE LA SIERRA;0646;1961;0646;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5230088;OFICINAS TRADICIONALES;DELEGADA;;;Rodeo, 7 (edif. Raquel);;;06340;06;BADAJOZ;06340;FREGENAL DE LA SIERRA;924700477;;651051161;924700477;yalfons@mapfre.com;09:30 14:00 17:00 20:00;09:30 14:00 17:00 20:00;; ;09:30 14:00 17:00 20:00;09:30 14:00 17:00 20:00;; ;N;;;;;2100;DAVID ALFONSO AGENCIA DE SEGUROS, S.L.  ;;Responsable;;;;;Responsable2;;TANIA ALFONSO MIRANDA;TANIAAL;NO TITULAR;TANIAAL@mapfre.com;ALICIA ALFONSO MIRANDA;ALIALFO;NO TITULAR;ALIALFO@mapfre.com;;;;;;;;;;;;
L4922;FREGENAL DE LA SIERRA;0646;1961;0646;06;EXTREMADURA;03;SUROESTE;06;EXTREMADURA;5230088;OFICINAS TRADICIONALES;DELEGADA;;;Rodeo, 7 (edif. Raquel);;;06340;06;BADAJOZ;06340;FREGENAL DE LA SIERRA;924700477;;651051161;924700477;yalfons@mapfre.com;09:30 14:00 17:00 20:00;09:30 14:00 17:00 20:00;; ;09:30 14:00 17:00 20:00;09:30 14:00 17:00 20:00;; ;N;;;;;47641;YOLANDA ALFONSO MIRANDA;YALFONS;Responsable;yalfons@mapfre.com;;;;Responsable2;;TANIA ALFONSO MIRANDA;TANIAAL;NO TITULAR;TANIAAL@mapfre.com;ALICIA ALFONSO MIRANDA;ALIALFO;NO TITULAR;ALIALFO@mapfre.com;;;;;;;;;;;;
